system   D            wsystem.c:583  maybe_parent_dir                 [   0.00250] Also searching Z:\Documents\School\Senior\AI\games\Minesweeper\student games\Wood.Ty\MinesweeperDLL\
dtor     D               dtor.c:214  _al_unregister_destructor        [   2.00618] removed dtor for object 00A7DB68
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   2.00633] d3d_destroy_bitmap: Release video texture failed.
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00715] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00722] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00729] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00735] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00741] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00747] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00753] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00760] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00766] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.00772] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.00778] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.00789] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.00795] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.00813] added dtor for object 00A7E020, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00829] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00836] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00842] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00848] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00854] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00861] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00867] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00873] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00881] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.00890] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.00896] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.00902] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.00908] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.00922] added dtor for object 040D0830, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00935] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00941] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00947] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00954] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00960] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00966] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00972] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00978] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.00984] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.00993] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.01000] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.01006] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.01012] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.01026] added dtor for object 00A7E2C0, func 60882590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.02233] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.02264] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.02349] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.02362] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.02411] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.02421] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [   2.25137] removed dtor for object 00A7E020
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   2.25162] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [   2.25183] removed dtor for object 040D0830
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   2.25191] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [   2.25218] removed dtor for object 00A7E2C0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   2.25230] d3d_destroy_bitmap: Release video texture failed.
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25300] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25312] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25320] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25329] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25338] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25346] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25355] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25364] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25372] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.25381] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.25390] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.25400] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.25409] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.25436] added dtor for object 00A7E020, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25460] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25470] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25479] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25489] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25498] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25506] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25515] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25524] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25538] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.25551] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.25563] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.25574] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.25588] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.25624] added dtor for object 00A7DED8, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25651] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25666] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25677] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25689] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25703] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25716] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25728] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25743] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.25757] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.25768] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.25778] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.25794] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.25807] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.25853] added dtor for object 040D0C58, func 60882590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.27829] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.27859] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.27963] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.27984] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.28085] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.28097] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   2.43199] Glyph 25: 11x17 (12x20)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.43535] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.43549] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.44877] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.44894] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [   2.55078] removed dtor for object 00A7E020
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   2.55102] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [   2.55122] removed dtor for object 00A7DED8
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   2.55137] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [   2.55176] removed dtor for object 040D0C58
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   2.55188] d3d_destroy_bitmap: Release video texture failed.
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55299] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55309] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55317] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55325] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55331] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55338] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55344] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55350] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55358] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.55366] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.55373] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.55379] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.55385] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.55411] added dtor for object 00A7E020, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55435] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55443] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55450] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55456] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55462] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55468] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55474] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55480] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55488] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.55498] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.55505] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.55511] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.55517] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.55547] added dtor for object 00A7E2C0, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55574] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55607] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55619] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55627] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55636] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55645] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55656] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55663] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   2.55669] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   2.55675] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   2.55681] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   2.55687] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   2.55693] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   2.55722] added dtor for object 00A7E828, func 60882590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.57402] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.57418] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.57484] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.57497] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   2.57544] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   2.57552] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.41315] removed dtor for object 00A7E020
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   3.41363] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.41408] removed dtor for object 00A7E2C0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   3.41436] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [   3.41477] removed dtor for object 00A7E828
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [   3.41494] d3d_destroy_bitmap: Release video texture failed.
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41574] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41591] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41603] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41616] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41629] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41648] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41658] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41669] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41679] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.41690] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.41703] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.41716] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.41728] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.41760] added dtor for object 00A7E020, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41778] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41785] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41791] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41797] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41803] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41809] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41815] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41821] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41827] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.41833] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.41839] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.41845] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.41851] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.41864] added dtor for object 040CEC88, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41876] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41883] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41889] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41895] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41901] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41907] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41913] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41919] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41925] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.41932] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.41938] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.41944] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.41950] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.41963] added dtor for object 040D0BA0, func 60882590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.43970] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.44026] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.44171] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.44186] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.44247] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.44256] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.82055] removed dtor for object 00A7E020
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  17.82069] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.82095] removed dtor for object 040CEC88
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  17.82104] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.82123] removed dtor for object 040D0BA0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  17.82131] d3d_destroy_bitmap: Release video texture failed.
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82192] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82202] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82210] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82222] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82235] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82243] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82251] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82260] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82269] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  17.82276] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  17.82292] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  17.82300] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  17.82306] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [  17.82329] added dtor for object 00A7E020, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82350] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82357] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82364] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82370] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82377] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82385] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82451] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82458] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82464] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  17.82471] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  17.82477] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  17.82484] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  17.82490] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [  17.82507] added dtor for object 04012950, func 60882590
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82521] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82528] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82537] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82544] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82550] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82557] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82563] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82570] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.82576] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  17.82582] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  17.82589] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  17.82596] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  17.82602] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [  17.82616] added dtor for object 00A7DD00, func 60882590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.84278] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.84298] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.84354] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.84365] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.84414] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.84425] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [  30.08175] removed dtor for object 00A7E020
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  30.08201] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  30.08242] removed dtor for object 04012950
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  30.08264] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  30.08324] removed dtor for object 00A7DD00
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  30.08340] d3d_destroy_bitmap: Release video texture failed.
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  30.08483] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  30.08514] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  30.08524] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  30.08533] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  30.08545] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  30.08558] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  30.08568] Fake format
